swanlab: \ Creating experiment...                                                                                                    swanlab: Tracking run with swanlab version 0.4.9
swanlab: Run data will be saved locally in D:\python-mangshe\pythonProject1\李宏毅机器学习\Hw1\swanlog\run-20250310_200135-d159a353
swanlab: 👋 Hi lizhongzheng, welcome to swanlab!
swanlab: Syncing run covid_model_train to the cloud
swanlab: 🌟 Run `swanlab watch D:\python-mangshe\pythonProject1\李宏毅机器学习\Hw1\swanlog` to view SwanLab Experiment Dashboard locally
swanlab: 🏠 View project at https://swanlab.cn/@lizhongzheng/Hw1
swanlab: 🚀 View run at https://swanlab.cn/@lizhongzheng/Hw1/runs/98h4i44o1mb64g8y58uax
train_data size: (2408, 89) valid_data size: (601, 89) test_data size: (997, 88)
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87]
number of features: 88
I will create the new file,and I am deleting the old file!

Epoch[1/3000]:Train loss:16.8165,val loss:16.6559
Epoch[23/3000]:Train loss:16.8530,val loss:16.5801

Epoch[24/3000]:Train loss:16.7195,val loss:16.5563

Epoch[25/3000]:Train loss:16.7590,val loss:16.5020

Epoch[26/3000]:Train loss:16.9197,val loss:16.8065

Epoch[27/3000]:Train loss:16.7916,val loss:16.7834

Epoch[28/3000]:Train loss:16.8077,val loss:17.0897

Epoch[29/3000]:Train loss:16.8013,val loss:16.9154

Epoch[30/3000]:Train loss:16.7656,val loss:16.8896

Epoch[31/3000]:Train loss:16.7543,val loss:16.8123

Epoch[32/3000]:Train loss:16.7580,val loss:17.2002

Epoch[33/3000]:Train loss:16.7203,val loss:16.9672

Epoch[34/3000]:Train loss:16.8050,val loss:16.6919

Epoch[35/3000]:Train loss:16.7670,val loss:16.7985

Epoch[36/3000]:Train loss:16.7776,val loss:16.6399

Epoch[37/3000]:Train loss:16.7788,val loss:16.6194

Epoch[38/3000]:Train loss:16.6737,val loss:16.5676

Epoch[39/3000]:Train loss:16.7955,val loss:16.9825

Epoch[40/3000]:Train loss:16.6880,val loss:16.9718

Epoch[41/3000]:Train loss:16.7060,val loss:16.8024

Epoch[42/3000]:Train loss:16.8489,val loss:16.4297

Saving  model with loss16.430
Epoch[43/3000]:Train loss:16.7960,val loss:17.0388

Epoch[44/3000]:Train loss:16.5559,val loss:16.7018

Epoch[45/3000]:Train loss:16.7445,val loss:16.9101

Epoch[46/3000]:Train loss:16.6413,val loss:16.6637

Epoch[47/3000]:Train loss:16.8950,val loss:16.8768

Epoch[48/3000]:Train loss:16.6812,val loss:16.7000

Epoch[49/3000]:Train loss:16.7846,val loss:16.6239

Epoch[50/3000]:Train loss:16.6755,val loss:16.7776

Epoch[51/3000]:Train loss:16.7059,val loss:16.5912

Epoch[52/3000]:Train loss:16.7503,val loss:16.6303

Epoch[53/3000]:Train loss:16.7845,val loss:16.5284

Epoch[54/3000]:Train loss:16.7277,val loss:16.3201

Saving  model with loss16.320
Epoch[55/3000]:Train loss:16.6836,val loss:16.6691

Epoch[56/3000]:Train loss:16.8288,val loss:16.6857

Epoch[57/3000]:Train loss:16.7516,val loss:16.9988

Epoch[58/3000]:Train loss:16.7450,val loss:16.6182

Epoch[59/3000]:Train loss:16.7305,val loss:16.5405

Epoch[60/3000]:Train loss:16.5691,val loss:16.6383

Epoch[61/3000]:Train loss:16.6712,val loss:16.6689

Epoch[62/3000]:Train loss:16.5876,val loss:16.3733

Epoch[63/3000]:Train loss:16.6599,val loss:16.4921

Epoch[64/3000]:Train loss:16.7204,val loss:16.5225

Epoch[65/3000]:Train loss:16.5915,val loss:16.7664

Epoch[66/3000]:Train loss:16.5129,val loss:16.8618

Epoch[67/3000]:Train loss:16.5562,val loss:16.8086

Epoch[68/3000]:Train loss:16.6932,val loss:16.6507

Epoch[69/3000]:Train loss:16.5331,val loss:16.6874

Epoch[70/3000]:Train loss:16.4603,val loss:16.4771

Epoch[71/3000]:Train loss:16.5716,val loss:16.1407

Saving  model with loss16.141
Epoch[72/3000]:Train loss:16.4390,val loss:16.3640

Epoch[73/3000]:Train loss:16.4958,val loss:16.4289

Epoch[74/3000]:Train loss:16.5855,val loss:16.3934

Epoch[75/3000]:Train loss:16.3374,val loss:16.5584

Epoch[76/3000]:Train loss:16.2800,val loss:16.6129

Epoch[77/3000]:Train loss:16.3432,val loss:16.3396

Epoch[78/3000]:Train loss:16.2105,val loss:15.9750

Saving  model with loss15.975
Epoch[79/3000]:Train loss:16.2346,val loss:16.0063

Epoch[80/3000]:Train loss:16.1775,val loss:15.9582

Saving  model with loss15.958
Epoch[81/3000]:Train loss:16.0287,val loss:15.9250

Saving  model with loss15.925
Epoch[82/3000]:Train loss:15.9315,val loss:15.9155

Saving  model with loss15.915
Epoch[83/3000]:Train loss:15.8931,val loss:15.8975

Saving  model with loss15.898
Epoch[84/3000]:Train loss:15.6813,val loss:15.7250

Saving  model with loss15.725
Epoch[85/3000]:Train loss:15.5618,val loss:16.0172

Epoch[86/3000]:Train loss:15.3936,val loss:15.2219

Saving  model with loss15.222
Epoch[87/3000]:Train loss:15.0832,val loss:15.0336

Saving  model with loss15.034
Epoch[88/3000]:Train loss:14.7930,val loss:14.5766

Saving  model with loss14.577
Epoch[89/3000]:Train loss:14.3990,val loss:14.1998

Saving  model with loss14.200
Epoch[90/3000]:Train loss:13.9461,val loss:14.1019

Saving  model with loss14.102
Epoch[91/3000]:Train loss:13.4093,val loss:13.2496

Saving  model with loss13.250
Epoch[92/3000]:Train loss:12.7453,val loss:12.1385

Saving  model with loss12.139
Epoch[93/3000]:Train loss:11.8673,val loss:11.5398

Saving  model with loss11.540
Epoch[94/3000]:Train loss:11.1166,val loss:10.6187

Saving  model with loss10.619
Epoch[95/3000]:Train loss:10.3708,val loss:9.7975

Saving  model with loss9.797
Epoch[96/3000]:Train loss:9.6841,val loss:9.4277

Saving  model with loss9.428
Epoch[97/3000]:Train loss:9.1415,val loss:8.8943

Saving  model with loss8.894
Epoch[98/3000]:Train loss:8.7446,val loss:8.2369

Saving  model with loss8.237
Epoch[99/3000]:Train loss:8.4663,val loss:7.9957

Saving  model with loss7.996
Epoch[100/3000]:Train loss:8.2893,val loss:8.0773

Epoch[101/3000]:Train loss:8.1792,val loss:7.7781

Saving  model with loss7.778
Epoch[102/3000]:Train loss:8.0470,val loss:7.7907

Epoch[103/3000]:Train loss:8.0025,val loss:7.6364

Saving  model with loss7.636
Epoch[104/3000]:Train loss:7.9012,val loss:7.5792

Saving  model with loss7.579
Epoch[105/3000]:Train loss:7.8685,val loss:7.5637

Saving  model with loss7.564
Epoch[106/3000]:Train loss:7.8887,val loss:7.2602

Saving  model with loss7.260
Epoch[107/3000]:Train loss:7.8258,val loss:7.4561

Epoch[108/3000]:Train loss:7.8297,val loss:7.2718

Epoch[109/3000]:Train loss:7.8600,val loss:7.3059

Epoch[110/3000]:Train loss:7.8358,val loss:7.4852

Epoch[111/3000]:Train loss:7.8281,val loss:7.4324

Epoch[112/3000]:Train loss:7.7771,val loss:7.2837

Epoch[113/3000]:Train loss:7.7949,val loss:7.4439

Epoch[114/3000]:Train loss:7.8341,val loss:7.5729

Epoch[115/3000]:Train loss:7.7448,val loss:7.2924

Epoch[116/3000]:Train loss:7.8018,val loss:7.5109

Epoch[117/3000]:Train loss:7.7843,val loss:7.3033

Epoch[118/3000]:Train loss:7.7882,val loss:7.4414

Epoch[119/3000]:Train loss:7.8133,val loss:7.2764

Epoch[120/3000]:Train loss:7.7716,val loss:7.4140

Epoch[121/3000]:Train loss:7.7663,val loss:7.3423

Epoch[122/3000]:Train loss:7.8139,val loss:7.1826

Saving  model with loss7.183
Epoch[123/3000]:Train loss:7.7885,val loss:7.3222

Epoch[124/3000]:Train loss:7.7653,val loss:7.3449

Epoch[125/3000]:Train loss:7.8092,val loss:7.5014

Epoch[126/3000]:Train loss:7.7136,val loss:7.2528

Epoch[127/3000]:Train loss:7.7954,val loss:7.3047

Epoch[128/3000]:Train loss:7.7882,val loss:7.4393

Epoch[129/3000]:Train loss:7.7476,val loss:7.3102

Epoch[130/3000]:Train loss:7.7311,val loss:7.4990

Epoch[131/3000]:Train loss:7.7460,val loss:7.4053

Epoch[132/3000]:Train loss:7.7286,val loss:7.3923

Epoch[133/3000]:Train loss:7.7118,val loss:7.2141

Epoch[134/3000]:Train loss:7.6967,val loss:7.3181

Epoch[135/3000]:Train loss:7.7290,val loss:7.1894

Epoch[136/3000]:Train loss:7.6791,val loss:7.1995

Epoch[137/3000]:Train loss:7.7199,val loss:7.0214

Saving  model with loss7.021
Epoch[138/3000]:Train loss:7.6559,val loss:7.1807

Epoch[139/3000]:Train loss:7.7012,val loss:6.9877

Saving  model with loss6.988
Epoch[140/3000]:Train loss:7.6888,val loss:7.4074

Epoch[141/3000]:Train loss:7.6966,val loss:7.2634

Epoch[142/3000]:Train loss:7.6525,val loss:7.4448

Epoch[143/3000]:Train loss:7.7260,val loss:7.1221

Epoch[144/3000]:Train loss:7.6606,val loss:7.2700

Epoch[145/3000]:Train loss:7.6704,val loss:7.3933

Epoch[146/3000]:Train loss:7.5972,val loss:7.0095

Epoch[147/3000]:Train loss:7.6156,val loss:7.3922

Epoch[148/3000]:Train loss:7.6022,val loss:7.2864

Epoch[149/3000]:Train loss:7.5924,val loss:7.3065

Epoch[150/3000]:Train loss:7.6667,val loss:7.1110

Epoch[151/3000]:Train loss:7.6078,val loss:7.3921

Epoch[152/3000]:Train loss:7.6242,val loss:7.3720

Epoch[153/3000]:Train loss:7.6411,val loss:7.1850

Epoch[154/3000]:Train loss:7.6210,val loss:7.0091

Epoch[155/3000]:Train loss:7.5992,val loss:7.3053

Epoch[156/3000]:Train loss:7.6128,val loss:7.1596

Epoch[157/3000]:Train loss:7.6768,val loss:7.4535

Epoch[158/3000]:Train loss:7.5747,val loss:7.2575

Epoch[159/3000]:Train loss:7.5843,val loss:7.2425

Epoch[160/3000]:Train loss:7.6082,val loss:7.3676

Epoch[161/3000]:Train loss:7.5532,val loss:7.1998

Epoch[162/3000]:Train loss:7.5958,val loss:6.9645

Saving  model with loss6.965
Epoch[163/3000]:Train loss:7.6183,val loss:7.2619

Epoch[164/3000]:Train loss:7.5687,val loss:7.1158

Epoch[165/3000]:Train loss:7.5501,val loss:7.3094

Epoch[166/3000]:Train loss:7.5259,val loss:7.1986

Epoch[167/3000]:Train loss:7.5777,val loss:7.1489

Epoch[168/3000]:Train loss:7.5492,val loss:7.0473

Epoch[169/3000]:Train loss:7.5357,val loss:6.9892

Epoch[170/3000]:Train loss:7.5641,val loss:7.0418

Epoch[171/3000]:Train loss:7.5159,val loss:7.0064

Epoch[172/3000]:Train loss:7.5604,val loss:7.1577

Epoch[173/3000]:Train loss:7.5234,val loss:7.0177

Epoch[174/3000]:Train loss:7.5559,val loss:7.0298

Epoch[175/3000]:Train loss:7.5189,val loss:7.1432

Epoch[176/3000]:Train loss:7.4846,val loss:7.0406

Epoch[177/3000]:Train loss:7.4457,val loss:7.1757

Epoch[178/3000]:Train loss:7.4929,val loss:7.1864

Epoch[179/3000]:Train loss:7.4866,val loss:7.0917

Epoch[180/3000]:Train loss:7.5134,val loss:7.1942

Epoch[181/3000]:Train loss:7.5427,val loss:6.9519

Saving  model with loss6.952
Epoch[182/3000]:Train loss:7.4320,val loss:6.9433

Saving  model with loss6.943
Epoch[183/3000]:Train loss:7.3965,val loss:7.0954

Epoch[184/3000]:Train loss:7.4364,val loss:7.1784

Epoch[185/3000]:Train loss:7.4648,val loss:7.1916

Epoch[186/3000]:Train loss:7.4553,val loss:7.1777

Epoch[187/3000]:Train loss:7.4284,val loss:7.0586

Epoch[188/3000]:Train loss:7.4011,val loss:7.0047

Epoch[189/3000]:Train loss:7.4651,val loss:7.0158

Epoch[190/3000]:Train loss:7.4843,val loss:6.9718

Epoch[191/3000]:Train loss:7.4962,val loss:7.2253

Epoch[192/3000]:Train loss:7.4310,val loss:6.9231

Saving  model with loss6.923
Epoch[193/3000]:Train loss:7.4440,val loss:7.1323

Epoch[194/3000]:Train loss:7.4791,val loss:7.0022

Epoch[195/3000]:Train loss:7.3767,val loss:7.1412

Epoch[196/3000]:Train loss:7.3865,val loss:7.1108

Epoch[197/3000]:Train loss:7.3927,val loss:7.0182

Epoch[198/3000]:Train loss:7.4297,val loss:6.8496

Saving  model with loss6.850
Epoch[199/3000]:Train loss:7.3662,val loss:7.1030

Epoch[200/3000]:Train loss:7.3930,val loss:6.8543

Epoch[201/3000]:Train loss:7.3644,val loss:7.1707

Epoch[202/3000]:Train loss:7.3488,val loss:7.1019

Epoch[203/3000]:Train loss:7.3233,val loss:6.9328

Epoch[204/3000]:Train loss:7.3985,val loss:6.8563

Epoch[205/3000]:Train loss:7.3739,val loss:6.8125

Saving  model with loss6.812
Epoch[206/3000]:Train loss:7.4205,val loss:7.0102

Epoch[207/3000]:Train loss:7.3343,val loss:6.9714

Epoch[208/3000]:Train loss:7.3337,val loss:7.0411

Epoch[209/3000]:Train loss:7.3474,val loss:6.8151

Epoch[210/3000]:Train loss:7.2975,val loss:6.9423

Epoch[211/3000]:Train loss:7.3285,val loss:7.0313

Epoch[212/3000]:Train loss:7.3547,val loss:7.0171

Epoch[213/3000]:Train loss:7.2656,val loss:6.9129

Epoch[214/3000]:Train loss:7.3093,val loss:6.9692

Epoch[215/3000]:Train loss:7.2608,val loss:6.9253

Epoch[216/3000]:Train loss:7.3087,val loss:6.9289

Epoch[217/3000]:Train loss:7.3330,val loss:7.0193

Epoch[218/3000]:Train loss:7.3565,val loss:6.7450

Saving  model with loss6.745
Epoch[219/3000]:Train loss:7.2989,val loss:7.0131

Epoch[220/3000]:Train loss:7.2811,val loss:6.7993

Epoch[221/3000]:Train loss:7.2718,val loss:6.7189

Saving  model with loss6.719
Epoch[222/3000]:Train loss:7.2601,val loss:6.5982

Saving  model with loss6.598
Epoch[223/3000]:Train loss:7.2186,val loss:7.1205

Epoch[224/3000]:Train loss:7.2277,val loss:6.9842

Epoch[225/3000]:Train loss:7.2074,val loss:6.8044

Epoch[226/3000]:Train loss:7.1723,val loss:7.0354

Epoch[227/3000]:Train loss:7.1871,val loss:6.8765

Epoch[228/3000]:Train loss:7.1878,val loss:6.9562

Epoch[229/3000]:Train loss:7.1978,val loss:6.8231

Epoch[230/3000]:Train loss:7.2180,val loss:6.8409

Epoch[231/3000]:Train loss:7.1252,val loss:6.9327

Epoch[232/3000]:Train loss:7.2301,val loss:6.9651

Epoch[233/3000]:Train loss:7.2091,val loss:6.7180

Epoch[234/3000]:Train loss:7.2121,val loss:6.7421

Epoch[235/3000]:Train loss:7.1776,val loss:6.9237

Epoch[236/3000]:Train loss:7.1604,val loss:6.8808

Epoch[237/3000]:Train loss:7.1579,val loss:6.8126

Epoch[238/3000]:Train loss:7.1408,val loss:6.8405

Epoch[239/3000]:Train loss:7.1435,val loss:6.8951

Epoch[240/3000]:Train loss:7.1818,val loss:6.8203

Epoch[241/3000]:Train loss:7.1665,val loss:6.7263

Epoch[242/3000]:Train loss:7.1100,val loss:6.7516

Epoch[243/3000]:Train loss:7.1341,val loss:6.5770

Saving  model with loss6.577
Epoch[244/3000]:Train loss:7.1114,val loss:6.8712

Epoch[245/3000]:Train loss:7.1090,val loss:6.7040

Epoch[246/3000]:Train loss:7.1409,val loss:6.7723

Epoch[247/3000]:Train loss:7.1067,val loss:6.9217

Epoch[248/3000]:Train loss:7.0555,val loss:6.6147

Epoch[249/3000]:Train loss:7.0798,val loss:6.5563

Saving  model with loss6.556
Epoch[250/3000]:Train loss:7.0857,val loss:6.7620

Epoch[251/3000]:Train loss:7.0401,val loss:6.7122

Epoch[252/3000]:Train loss:7.0336,val loss:6.7475

Epoch[253/3000]:Train loss:7.0669,val loss:6.5753

Epoch[254/3000]:Train loss:7.0754,val loss:6.7386

Epoch[255/3000]:Train loss:7.0918,val loss:6.8239

Epoch[256/3000]:Train loss:7.0425,val loss:6.8065

Epoch[257/3000]:Train loss:7.0210,val loss:6.6132

Epoch[258/3000]:Train loss:7.0875,val loss:6.8997

Epoch[259/3000]:Train loss:7.0074,val loss:6.7017

Epoch[260/3000]:Train loss:7.0208,val loss:6.6640

Epoch[261/3000]:Train loss:7.0349,val loss:6.6968

Epoch[262/3000]:Train loss:7.0198,val loss:6.5736

Epoch[263/3000]:Train loss:6.9856,val loss:6.7416

Epoch[264/3000]:Train loss:6.9895,val loss:6.6154

Epoch[265/3000]:Train loss:7.0112,val loss:6.6779

Epoch[266/3000]:Train loss:6.9780,val loss:6.8760

Epoch[267/3000]:Train loss:6.9998,val loss:6.4646

Saving  model with loss6.465
Epoch[268/3000]:Train loss:6.8773,val loss:6.5847

Epoch[269/3000]:Train loss:6.9830,val loss:6.5808

Epoch[270/3000]:Train loss:6.9802,val loss:6.4819

Epoch[271/3000]:Train loss:6.9872,val loss:6.5059

Epoch[272/3000]:Train loss:6.9383,val loss:6.6221

Epoch[273/3000]:Train loss:6.9827,val loss:6.6384

Epoch[274/3000]:Train loss:6.9390,val loss:6.6582

Epoch[275/3000]:Train loss:6.8922,val loss:6.3841

Saving  model with loss6.384
Epoch[276/3000]:Train loss:6.9656,val loss:6.6246

Epoch[277/3000]:Train loss:6.9905,val loss:6.3425

Saving  model with loss6.342
Epoch[278/3000]:Train loss:6.8941,val loss:6.5856

Epoch[279/3000]:Train loss:6.9592,val loss:6.7456

Epoch[280/3000]:Train loss:6.8615,val loss:6.6026

Epoch[281/3000]:Train loss:6.8713,val loss:6.4827

Epoch[282/3000]:Train loss:6.8549,val loss:6.6234

Epoch[283/3000]:Train loss:6.8673,val loss:6.5246

Epoch[284/3000]:Train loss:6.9382,val loss:6.5941

Epoch[285/3000]:Train loss:6.8688,val loss:6.4660

Epoch[286/3000]:Train loss:6.8935,val loss:6.5573

Epoch[287/3000]:Train loss:6.8658,val loss:6.6173

Epoch[288/3000]:Train loss:6.8553,val loss:6.4663

Epoch[289/3000]:Train loss:6.8530,val loss:6.3839

Epoch[290/3000]:Train loss:6.8951,val loss:6.5881

Epoch[291/3000]:Train loss:6.8184,val loss:6.4062

Epoch[292/3000]:Train loss:6.8552,val loss:6.6330

Epoch[293/3000]:Train loss:6.8883,val loss:6.4838

Epoch[294/3000]:Train loss:6.7864,val loss:6.5688

Epoch[295/3000]:Train loss:6.8782,val loss:6.5763

Epoch[296/3000]:Train loss:6.8763,val loss:6.5903

Epoch[297/3000]:Train loss:6.8350,val loss:6.6728

Epoch[298/3000]:Train loss:6.8248,val loss:6.4644

Epoch[299/3000]:Train loss:6.8545,val loss:6.6121

Epoch[300/3000]:Train loss:6.8072,val loss:6.5935

Epoch[301/3000]:Train loss:6.7556,val loss:6.4238

Epoch[302/3000]:Train loss:6.8028,val loss:6.3978

Epoch[303/3000]:Train loss:6.7903,val loss:6.5221

Epoch[304/3000]:Train loss:6.8277,val loss:6.4704

Epoch[305/3000]:Train loss:6.7695,val loss:6.5660

Epoch[306/3000]:Train loss:6.7835,val loss:6.4935

Epoch[307/3000]:Train loss:6.7963,val loss:6.4028

Epoch[308/3000]:Train loss:6.7712,val loss:6.4696

Epoch[309/3000]:Train loss:6.7887,val loss:6.6149

Epoch[310/3000]:Train loss:6.8047,val loss:6.5064

Epoch[311/3000]:Train loss:6.7602,val loss:6.5407

Epoch[312/3000]:Train loss:6.7505,val loss:6.4820

Epoch[313/3000]:Train loss:6.7506,val loss:6.4183

Epoch[314/3000]:Train loss:6.7465,val loss:6.5635

Epoch[315/3000]:Train loss:6.7565,val loss:6.7106

Epoch[316/3000]:Train loss:6.7150,val loss:6.5323

Epoch[317/3000]:Train loss:6.7168,val loss:6.5885

Epoch[318/3000]:Train loss:6.7155,val loss:6.2450

Saving  model with loss6.245
Epoch[319/3000]:Train loss:6.6835,val loss:6.4860

Epoch[320/3000]:Train loss:6.7046,val loss:6.3109

Epoch[321/3000]:Train loss:6.7606,val loss:6.4644

Epoch[322/3000]:Train loss:6.7202,val loss:6.5844

Epoch[323/3000]:Train loss:6.6919,val loss:6.3064

Epoch[324/3000]:Train loss:6.6817,val loss:6.3969

Epoch[325/3000]:Train loss:6.7051,val loss:6.3454

Epoch[326/3000]:Train loss:6.6579,val loss:6.4646

Epoch[327/3000]:Train loss:6.6520,val loss:6.5318

Epoch[328/3000]:Train loss:6.6546,val loss:6.2696

Epoch[329/3000]:Train loss:6.6730,val loss:6.3567

Epoch[330/3000]:Train loss:6.6627,val loss:6.2698

Epoch[331/3000]:Train loss:6.6247,val loss:6.4170

Epoch[332/3000]:Train loss:6.6810,val loss:6.5284

Epoch[333/3000]:Train loss:6.6550,val loss:6.4894

Epoch[334/3000]:Train loss:6.6249,val loss:6.4871

Epoch[335/3000]:Train loss:6.6542,val loss:6.4226

Epoch[336/3000]:Train loss:6.7073,val loss:6.2821

Epoch[337/3000]:Train loss:6.6755,val loss:6.3276

Epoch[338/3000]:Train loss:6.5985,val loss:6.4554

Epoch[339/3000]:Train loss:6.6480,val loss:6.4026

Epoch[340/3000]:Train loss:6.6186,val loss:6.4162

Epoch[341/3000]:Train loss:6.6126,val loss:6.3756

Epoch[342/3000]:Train loss:6.5782,val loss:6.3576

Epoch[343/3000]:Train loss:6.6012,val loss:6.3267

Epoch[344/3000]:Train loss:6.5976,val loss:6.3484

Epoch[345/3000]:Train loss:6.6278,val loss:6.4947

Epoch[346/3000]:Train loss:6.6040,val loss:6.3999

Epoch[347/3000]:Train loss:6.6044,val loss:6.6547

Epoch[348/3000]:Train loss:6.5260,val loss:6.2714

Epoch[349/3000]:Train loss:6.6503,val loss:6.2603

Epoch[350/3000]:Train loss:6.5754,val loss:6.2974

Epoch[351/3000]:Train loss:6.5302,val loss:6.4827

Epoch[352/3000]:Train loss:6.5766,val loss:6.3719

Epoch[353/3000]:Train loss:6.5586,val loss:6.4462

Epoch[354/3000]:Train loss:6.5849,val loss:6.3066

Epoch[355/3000]:Train loss:6.5249,val loss:6.1995

Saving  model with loss6.199
Epoch[356/3000]:Train loss:6.5356,val loss:6.2640

Epoch[357/3000]:Train loss:6.5759,val loss:6.2506

Epoch[358/3000]:Train loss:6.5506,val loss:6.4368

Epoch[359/3000]:Train loss:6.4946,val loss:6.3362

Epoch[360/3000]:Train loss:6.5335,val loss:6.4041

Epoch[361/3000]:Train loss:6.4971,val loss:6.4478

Epoch[362/3000]:Train loss:6.4947,val loss:6.4547

Epoch[363/3000]:Train loss:6.5445,val loss:6.3511

Epoch[364/3000]:Train loss:6.4964,val loss:6.3092

Epoch[365/3000]:Train loss:6.5168,val loss:6.1935

Saving  model with loss6.194
Epoch[366/3000]:Train loss:6.4884,val loss:6.3523

Epoch[367/3000]:Train loss:6.4933,val loss:6.1378

Saving  model with loss6.138
Epoch[368/3000]:Train loss:6.5060,val loss:6.4340

Epoch[369/3000]:Train loss:6.5075,val loss:6.2938

Epoch[370/3000]:Train loss:6.4955,val loss:6.2552

Epoch[371/3000]:Train loss:6.4889,val loss:6.3015

Epoch[372/3000]:Train loss:6.3836,val loss:6.2910

Epoch[373/3000]:Train loss:6.4667,val loss:6.3379

Epoch[374/3000]:Train loss:6.4718,val loss:6.4316

Epoch[375/3000]:Train loss:6.4410,val loss:6.1242

Saving  model with loss6.124
Epoch[376/3000]:Train loss:6.4661,val loss:6.2162

Epoch[377/3000]:Train loss:6.4698,val loss:6.2077

Epoch[378/3000]:Train loss:6.4356,val loss:6.2374

Epoch[379/3000]:Train loss:6.4904,val loss:6.2538

Epoch[380/3000]:Train loss:6.4296,val loss:6.3058

Epoch[381/3000]:Train loss:6.4144,val loss:6.3945

Epoch[382/3000]:Train loss:6.4951,val loss:6.1873

Epoch[383/3000]:Train loss:6.4502,val loss:6.4677

Epoch[384/3000]:Train loss:6.4414,val loss:6.1149

Saving  model with loss6.115
Epoch[385/3000]:Train loss:6.4428,val loss:6.2948

Epoch[386/3000]:Train loss:6.4114,val loss:6.0232

Saving  model with loss6.023
Epoch[387/3000]:Train loss:6.3724,val loss:6.2418

