swanlab: \ Creating experiment...                                                                                                    swanlab: Tracking run with swanlab version 0.4.9
swanlab: Run data will be saved locally in D:\python-mangshe\pythonProject1\李宏毅机器学习\Hw1\swanlog\run-20250310_201326-4a62e939
swanlab: 👋 Hi lizhongzheng, welcome to swanlab!
swanlab: Syncing run covid_model_train to the cloud
swanlab: 🌟 Run `swanlab watch D:\python-mangshe\pythonProject1\李宏毅机器学习\Hw1\swanlog` to view SwanLab Experiment Dashboard locally
swanlab: 🏠 View project at https://swanlab.cn/@lizhongzheng/Hw1
swanlab: 🚀 View run at https://swanlab.cn/@lizhongzheng/Hw1/runs/6wzbiqvuy73k11ynohdfc
train_data size: (2408, 89) valid_data size: (601, 89) test_data size: (997, 88)
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87]
number of features: 88
I will create the new file,and I am deleting the old file!

Epoch[1/3000]:Train loss:16.8054,val loss:16.5270
Epoch[67/3000]:Train loss:16.7452,val loss:17.2096

Epoch[68/3000]:Train loss:16.8463,val loss:16.9439

Epoch[69/3000]:Train loss:16.7768,val loss:17.0534

Epoch[70/3000]:Train loss:16.7577,val loss:16.6855

Epoch[71/3000]:Train loss:16.8323,val loss:16.0893

Epoch[72/3000]:Train loss:16.7295,val loss:16.5601

Epoch[73/3000]:Train loss:16.7946,val loss:16.7514

Epoch[74/3000]:Train loss:16.8068,val loss:16.7431

Epoch[75/3000]:Train loss:16.7388,val loss:17.1326

Epoch[76/3000]:Train loss:16.7511,val loss:17.3274

Epoch[77/3000]:Train loss:16.8024,val loss:16.8982

Epoch[78/3000]:Train loss:16.7506,val loss:16.2994

Epoch[79/3000]:Train loss:16.7729,val loss:16.4866

Epoch[80/3000]:Train loss:16.7951,val loss:16.5248

Epoch[81/3000]:Train loss:16.7521,val loss:16.6492

Epoch[82/3000]:Train loss:16.7668,val loss:16.8235

Epoch[83/3000]:Train loss:16.7687,val loss:17.0434

Epoch[84/3000]:Train loss:16.7660,val loss:17.0201

Epoch[85/3000]:Train loss:16.7744,val loss:17.9067

Epoch[86/3000]:Train loss:16.7881,val loss:16.8177

Epoch[87/3000]:Train loss:16.7860,val loss:16.9900

Epoch[88/3000]:Train loss:16.7495,val loss:16.6788

Epoch[89/3000]:Train loss:16.7322,val loss:16.6971

Epoch[90/3000]:Train loss:16.7783,val loss:17.5639

Epoch[91/3000]:Train loss:16.7083,val loss:17.3104

Epoch[92/3000]:Train loss:16.7507,val loss:16.5021

Epoch[93/3000]:Train loss:16.7234,val loss:16.8399

Epoch[94/3000]:Train loss:16.7391,val loss:16.7621

Epoch[95/3000]:Train loss:16.7290,val loss:16.8051

Epoch[96/3000]:Train loss:16.7317,val loss:17.2278

Epoch[97/3000]:Train loss:16.7811,val loss:16.9155

Epoch[98/3000]:Train loss:16.7179,val loss:16.6616

Epoch[99/3000]:Train loss:16.6941,val loss:16.4235

Epoch[100/3000]:Train loss:16.7320,val loss:16.6990

Epoch[101/3000]:Train loss:16.7918,val loss:16.4209

Epoch[102/3000]:Train loss:16.7423,val loss:16.7139

Epoch[103/3000]:Train loss:16.7341,val loss:16.7198

Epoch[104/3000]:Train loss:16.6827,val loss:16.0638

Epoch[105/3000]:Train loss:16.7023,val loss:16.3541

Epoch[106/3000]:Train loss:16.7056,val loss:17.2508

Epoch[107/3000]:Train loss:16.7089,val loss:16.5012

Epoch[108/3000]:Train loss:16.7122,val loss:16.2223

Epoch[109/3000]:Train loss:16.7046,val loss:16.5296

Epoch[110/3000]:Train loss:16.7238,val loss:16.7787

Epoch[111/3000]:Train loss:16.6736,val loss:17.1979

Epoch[112/3000]:Train loss:16.6899,val loss:17.0720

Epoch[113/3000]:Train loss:16.7134,val loss:16.5825

Epoch[114/3000]:Train loss:16.7021,val loss:17.2045

Epoch[115/3000]:Train loss:16.6816,val loss:16.3033

Epoch[116/3000]:Train loss:16.6814,val loss:16.6977

Epoch[117/3000]:Train loss:16.7257,val loss:16.6604

Epoch[118/3000]:Train loss:16.7160,val loss:17.0239

Epoch[119/3000]:Train loss:16.7050,val loss:17.0883

Epoch[120/3000]:Train loss:16.6792,val loss:17.5034

Epoch[121/3000]:Train loss:16.6550,val loss:16.7458

Epoch[122/3000]:Train loss:16.7046,val loss:16.7157

Epoch[123/3000]:Train loss:16.6694,val loss:16.5615

Epoch[124/3000]:Train loss:16.6704,val loss:16.6333

Epoch[125/3000]:Train loss:16.6726,val loss:16.4975

Epoch[126/3000]:Train loss:16.5998,val loss:16.3908

Epoch[127/3000]:Train loss:16.6232,val loss:16.4162

Epoch[128/3000]:Train loss:16.6459,val loss:16.1598

Epoch[129/3000]:Train loss:16.6093,val loss:17.2013

Epoch[130/3000]:Train loss:16.6081,val loss:16.3355

Epoch[131/3000]:Train loss:16.6139,val loss:16.7786

Epoch[132/3000]:Train loss:16.6198,val loss:16.0854

Epoch[133/3000]:Train loss:16.6569,val loss:16.9365

Epoch[134/3000]:Train loss:16.5463,val loss:16.7224

Epoch[135/3000]:Train loss:16.5655,val loss:15.9939

Saving  model with loss15.994
Epoch[136/3000]:Train loss:16.5994,val loss:16.6337

Epoch[137/3000]:Train loss:16.5393,val loss:15.7626

Saving  model with loss15.763
Epoch[138/3000]:Train loss:16.5805,val loss:16.2383

Epoch[139/3000]:Train loss:16.4778,val loss:16.2391

Epoch[140/3000]:Train loss:16.5534,val loss:16.6289

Epoch[141/3000]:Train loss:16.4819,val loss:16.2264

Epoch[142/3000]:Train loss:16.5445,val loss:15.8880

Epoch[143/3000]:Train loss:16.5428,val loss:16.7759

Epoch[144/3000]:Train loss:16.4893,val loss:16.5682

Epoch[145/3000]:Train loss:16.4408,val loss:16.3663

Epoch[146/3000]:Train loss:16.4093,val loss:16.6033

Epoch[147/3000]:Train loss:16.4278,val loss:16.7483

Epoch[148/3000]:Train loss:16.4535,val loss:15.8915

Epoch[149/3000]:Train loss:16.4171,val loss:16.4839

Epoch[150/3000]:Train loss:16.3339,val loss:16.5249

Epoch[151/3000]:Train loss:16.3255,val loss:16.5558

Epoch[152/3000]:Train loss:16.3409,val loss:16.6190

Epoch[153/3000]:Train loss:16.3524,val loss:15.9195

Epoch[154/3000]:Train loss:16.2586,val loss:15.9900

Epoch[155/3000]:Train loss:16.2660,val loss:16.0024

Epoch[156/3000]:Train loss:16.2350,val loss:15.9924

Epoch[157/3000]:Train loss:16.2538,val loss:16.1585

Epoch[158/3000]:Train loss:16.1680,val loss:15.4926

Saving  model with loss15.493
Epoch[159/3000]:Train loss:16.1273,val loss:15.9425

Epoch[160/3000]:Train loss:16.0293,val loss:16.4520

Epoch[161/3000]:Train loss:16.0578,val loss:16.1221

Epoch[162/3000]:Train loss:15.9886,val loss:15.8628

Epoch[163/3000]:Train loss:15.9539,val loss:16.5436

Epoch[164/3000]:Train loss:15.8924,val loss:15.9578

Epoch[165/3000]:Train loss:15.8749,val loss:15.5918

Epoch[166/3000]:Train loss:15.7647,val loss:15.5146

Epoch[167/3000]:Train loss:15.7380,val loss:16.0414

Epoch[168/3000]:Train loss:15.6572,val loss:15.7150

Epoch[169/3000]:Train loss:15.5660,val loss:15.6984

Epoch[170/3000]:Train loss:15.4534,val loss:15.2713

Saving  model with loss15.271
Epoch[171/3000]:Train loss:15.4135,val loss:14.6128

Saving  model with loss14.613
Epoch[172/3000]:Train loss:15.2976,val loss:14.7221

Epoch[173/3000]:Train loss:15.1147,val loss:14.5077

Saving  model with loss14.508
Epoch[174/3000]:Train loss:14.9855,val loss:14.7351

Epoch[175/3000]:Train loss:14.9150,val loss:14.5278

Epoch[176/3000]:Train loss:14.7478,val loss:14.2140

Saving  model with loss14.214
Epoch[177/3000]:Train loss:14.5104,val loss:14.1416

Saving  model with loss14.142
Epoch[178/3000]:Train loss:14.3261,val loss:14.6152

Epoch[179/3000]:Train loss:14.0748,val loss:13.6008

Saving  model with loss13.601
Epoch[180/3000]:Train loss:13.8510,val loss:13.4917

Saving  model with loss13.492
Epoch[181/3000]:Train loss:13.5299,val loss:13.6704

Epoch[182/3000]:Train loss:13.2029,val loss:13.0797

Saving  model with loss13.080
Epoch[183/3000]:Train loss:12.8771,val loss:12.9422

Saving  model with loss12.942
Epoch[184/3000]:Train loss:12.5206,val loss:12.5647

Saving  model with loss12.565
Epoch[185/3000]:Train loss:12.0827,val loss:12.9997

Epoch[186/3000]:Train loss:11.7160,val loss:11.2950

Saving  model with loss11.295
Epoch[187/3000]:Train loss:11.2809,val loss:10.8037

Saving  model with loss10.804
Epoch[188/3000]:Train loss:10.9109,val loss:10.5725

Saving  model with loss10.573
Epoch[189/3000]:Train loss:10.5417,val loss:10.0796

Saving  model with loss10.080
Epoch[190/3000]:Train loss:10.1736,val loss:10.1780

Epoch[191/3000]:Train loss:9.8163,val loss:10.6558

Epoch[192/3000]:Train loss:9.5541,val loss:9.2624

Saving  model with loss9.262
Epoch[193/3000]:Train loss:9.2666,val loss:9.1382

Saving  model with loss9.138
Epoch[194/3000]:Train loss:9.0174,val loss:8.9796

Saving  model with loss8.980
Epoch[195/3000]:Train loss:8.8201,val loss:8.8049

Saving  model with loss8.805
Epoch[196/3000]:Train loss:8.6615,val loss:8.4921

Saving  model with loss8.492
Epoch[197/3000]:Train loss:8.5447,val loss:8.1081

Saving  model with loss8.108
Epoch[198/3000]:Train loss:8.4051,val loss:7.6083

Saving  model with loss7.608
Epoch[199/3000]:Train loss:8.2929,val loss:8.2099

Epoch[200/3000]:Train loss:8.2129,val loss:7.7529

Epoch[201/3000]:Train loss:8.1629,val loss:7.9627

Epoch[202/3000]:Train loss:8.1076,val loss:8.1290

Epoch[203/3000]:Train loss:8.0502,val loss:7.6231

Epoch[204/3000]:Train loss:8.0107,val loss:7.4785

Saving  model with loss7.479
Epoch[205/3000]:Train loss:7.9795,val loss:7.2857

Saving  model with loss7.286
Epoch[206/3000]:Train loss:7.9590,val loss:7.6586

Epoch[207/3000]:Train loss:7.9238,val loss:7.4741

Epoch[208/3000]:Train loss:7.9145,val loss:7.6907

Epoch[209/3000]:Train loss:7.8894,val loss:7.2628

Saving  model with loss7.263
Epoch[210/3000]:Train loss:7.8664,val loss:7.4701

Epoch[211/3000]:Train loss:7.8501,val loss:7.6408

Epoch[212/3000]:Train loss:7.8654,val loss:7.6719

Epoch[213/3000]:Train loss:7.8467,val loss:7.3916

Epoch[214/3000]:Train loss:7.8591,val loss:7.5384

Epoch[215/3000]:Train loss:7.8398,val loss:7.4496

Epoch[216/3000]:Train loss:7.8442,val loss:7.4636

Epoch[217/3000]:Train loss:7.8417,val loss:7.6313

Epoch[218/3000]:Train loss:7.8346,val loss:7.0801

Saving  model with loss7.080
Epoch[219/3000]:Train loss:7.8491,val loss:7.6173

Epoch[220/3000]:Train loss:7.8047,val loss:7.2192

Epoch[221/3000]:Train loss:7.8350,val loss:7.0585

Saving  model with loss7.059
Epoch[222/3000]:Train loss:7.8223,val loss:6.9026

Saving  model with loss6.903
Epoch[223/3000]:Train loss:7.7972,val loss:7.9260

Epoch[224/3000]:Train loss:7.8356,val loss:7.6734

Epoch[225/3000]:Train loss:7.8225,val loss:7.3546

Epoch[226/3000]:Train loss:7.8060,val loss:7.7287

Epoch[227/3000]:Train loss:7.8107,val loss:7.4439

Epoch[228/3000]:Train loss:7.7964,val loss:7.6263

Epoch[229/3000]:Train loss:7.7991,val loss:7.4093

Epoch[230/3000]:Train loss:7.8075,val loss:7.4535

Epoch[231/3000]:Train loss:7.7659,val loss:7.5326

Epoch[232/3000]:Train loss:7.8014,val loss:7.6716

Epoch[233/3000]:Train loss:7.8012,val loss:7.1888

Epoch[234/3000]:Train loss:7.8011,val loss:7.3488

Epoch[235/3000]:Train loss:7.7968,val loss:7.6440

Epoch[236/3000]:Train loss:7.7716,val loss:7.5894

Epoch[237/3000]:Train loss:7.7962,val loss:7.3793

Epoch[238/3000]:Train loss:7.7623,val loss:7.5036

Epoch[239/3000]:Train loss:7.7871,val loss:7.6034

Epoch[240/3000]:Train loss:7.7977,val loss:7.5164

Epoch[241/3000]:Train loss:7.7710,val loss:7.2534

Epoch[242/3000]:Train loss:7.7638,val loss:7.2511

Epoch[243/3000]:Train loss:7.8027,val loss:6.9562

Epoch[244/3000]:Train loss:7.7483,val loss:7.5838

Epoch[245/3000]:Train loss:7.7657,val loss:7.2049

Epoch[246/3000]:Train loss:7.7829,val loss:7.4207

Epoch[247/3000]:Train loss:7.7480,val loss:7.5851

Epoch[248/3000]:Train loss:7.7464,val loss:7.1557

Epoch[249/3000]:Train loss:7.7540,val loss:7.0081

Epoch[250/3000]:Train loss:7.7395,val loss:7.3995

Epoch[251/3000]:Train loss:7.7640,val loss:7.3313

Epoch[252/3000]:Train loss:7.7358,val loss:7.3858

Epoch[253/3000]:Train loss:7.7553,val loss:6.9622

Epoch[254/3000]:Train loss:7.7695,val loss:7.2861

Epoch[255/3000]:Train loss:7.7585,val loss:7.5829

Epoch[256/3000]:Train loss:7.7401,val loss:7.5039

Epoch[257/3000]:Train loss:7.7298,val loss:7.1643

Epoch[258/3000]:Train loss:7.7474,val loss:7.7190

Epoch[259/3000]:Train loss:7.7514,val loss:7.3845

Epoch[260/3000]:Train loss:7.7134,val loss:7.3810

Epoch[261/3000]:Train loss:7.7747,val loss:7.3987

Epoch[262/3000]:Train loss:7.7371,val loss:7.2285

Epoch[263/3000]:Train loss:7.7379,val loss:7.4776

Epoch[264/3000]:Train loss:7.7059,val loss:7.2311

Epoch[265/3000]:Train loss:7.7170,val loss:7.3600

Epoch[266/3000]:Train loss:7.7215,val loss:7.5726

Epoch[267/3000]:Train loss:7.7138,val loss:6.8387

Saving  model with loss6.839
Epoch[268/3000]:Train loss:7.6765,val loss:7.1864

Epoch[269/3000]:Train loss:7.7219,val loss:7.1341

Epoch[270/3000]:Train loss:7.7268,val loss:7.1504

Epoch[271/3000]:Train loss:7.6988,val loss:7.0860

Epoch[272/3000]:Train loss:7.7069,val loss:7.3543

Epoch[273/3000]:Train loss:7.7232,val loss:7.2736

Epoch[274/3000]:Train loss:7.7003,val loss:7.4078

Epoch[275/3000]:Train loss:7.7003,val loss:6.7836

Saving  model with loss6.784
Epoch[276/3000]:Train loss:7.7063,val loss:7.3865

Epoch[277/3000]:Train loss:7.7041,val loss:6.6442

Saving  model with loss6.644
Epoch[278/3000]:Train loss:7.6844,val loss:7.3617

Epoch[279/3000]:Train loss:7.6950,val loss:7.4289

Epoch[280/3000]:Train loss:7.6999,val loss:7.3391

Epoch[281/3000]:Train loss:7.6642,val loss:6.9899

Epoch[282/3000]:Train loss:7.6535,val loss:7.3149

Epoch[283/3000]:Train loss:7.6582,val loss:7.2760

Epoch[284/3000]:Train loss:7.7009,val loss:7.2823

Epoch[285/3000]:Train loss:7.6853,val loss:7.1640

Epoch[286/3000]:Train loss:7.6711,val loss:7.1941

Epoch[287/3000]:Train loss:7.6964,val loss:7.3390

Epoch[288/3000]:Train loss:7.6397,val loss:7.1239

Epoch[289/3000]:Train loss:7.6673,val loss:6.9582

Epoch[290/3000]:Train loss:7.6695,val loss:7.3362

Epoch[291/3000]:Train loss:7.6567,val loss:7.0237

Epoch[292/3000]:Train loss:7.6642,val loss:7.4326

Epoch[293/3000]:Train loss:7.6644,val loss:7.0852

Epoch[294/3000]:Train loss:7.6419,val loss:7.3071

Epoch[295/3000]:Train loss:7.6832,val loss:7.4433

Epoch[296/3000]:Train loss:7.6551,val loss:7.3095

Epoch[297/3000]:Train loss:7.6459,val loss:7.4057

Epoch[298/3000]:Train loss:7.6344,val loss:7.1861

Epoch[299/3000]:Train loss:7.6502,val loss:7.4486

Epoch[300/3000]:Train loss:7.6333,val loss:7.4206

Epoch[301/3000]:Train loss:7.6246,val loss:6.9820

Epoch[302/3000]:Train loss:7.6206,val loss:6.9970

Epoch[303/3000]:Train loss:7.6374,val loss:7.2790

Epoch[304/3000]:Train loss:7.6697,val loss:7.0238

Epoch[305/3000]:Train loss:7.6435,val loss:7.3611

Epoch[306/3000]:Train loss:7.6208,val loss:7.3825

Epoch[307/3000]:Train loss:7.6239,val loss:6.9434

Epoch[308/3000]:Train loss:7.6275,val loss:7.1825

Epoch[309/3000]:Train loss:7.6342,val loss:7.6128

Epoch[310/3000]:Train loss:7.6307,val loss:7.2465

Epoch[311/3000]:Train loss:7.6070,val loss:7.2414

Epoch[312/3000]:Train loss:7.6237,val loss:7.2368

Epoch[313/3000]:Train loss:7.5802,val loss:7.1356

Epoch[314/3000]:Train loss:7.5957,val loss:7.4277

Epoch[315/3000]:Train loss:7.6033,val loss:7.7522

Epoch[316/3000]:Train loss:7.5823,val loss:7.3233

Epoch[317/3000]:Train loss:7.6035,val loss:7.5223

Epoch[318/3000]:Train loss:7.5919,val loss:6.6551

Epoch[319/3000]:Train loss:7.5656,val loss:7.1710

Epoch[320/3000]:Train loss:7.6054,val loss:6.8409

Epoch[321/3000]:Train loss:7.6041,val loss:7.0774

Epoch[322/3000]:Train loss:7.5770,val loss:7.4185

Epoch[323/3000]:Train loss:7.5726,val loss:6.7279

Epoch[324/3000]:Train loss:7.5687,val loss:6.9131

Epoch[325/3000]:Train loss:7.5975,val loss:6.9662

Epoch[326/3000]:Train loss:7.5745,val loss:7.3290

Epoch[327/3000]:Train loss:7.5531,val loss:7.3435

Epoch[328/3000]:Train loss:7.5490,val loss:6.7720

Epoch[329/3000]:Train loss:7.5717,val loss:7.0146

Epoch[330/3000]:Train loss:7.5902,val loss:6.8060

Epoch[331/3000]:Train loss:7.5446,val loss:7.1206

Epoch[332/3000]:Train loss:7.5570,val loss:7.3450

Epoch[333/3000]:Train loss:7.5796,val loss:7.3547

Epoch[334/3000]:Train loss:7.5711,val loss:7.3996

Epoch[335/3000]:Train loss:7.5460,val loss:7.0658

Epoch[336/3000]:Train loss:7.5704,val loss:7.0062

Epoch[337/3000]:Train loss:7.5484,val loss:6.9368

Epoch[338/3000]:Train loss:7.5300,val loss:7.3467

Epoch[339/3000]:Train loss:7.5488,val loss:7.2008

Epoch[340/3000]:Train loss:7.5208,val loss:7.2956

Epoch[341/3000]:Train loss:7.5650,val loss:6.8566

Epoch[342/3000]:Train loss:7.5674,val loss:7.0158

Epoch[343/3000]:Train loss:7.5417,val loss:7.0147

Epoch[344/3000]:Train loss:7.5292,val loss:7.1001

Epoch[345/3000]:Train loss:7.5184,val loss:7.3089

Epoch[346/3000]:Train loss:7.5377,val loss:7.1497

Epoch[347/3000]:Train loss:7.5134,val loss:7.6795

Epoch[348/3000]:Train loss:7.5085,val loss:7.0173

Epoch[349/3000]:Train loss:7.5323,val loss:6.8886

Epoch[350/3000]:Train loss:7.5022,val loss:6.9481

Epoch[351/3000]:Train loss:7.4925,val loss:7.1355

Epoch[352/3000]:Train loss:7.4916,val loss:6.9782

Epoch[353/3000]:Train loss:7.4898,val loss:7.4901

Epoch[354/3000]:Train loss:7.5213,val loss:7.1065

Epoch[355/3000]:Train loss:7.4983,val loss:6.8525

Epoch[356/3000]:Train loss:7.4929,val loss:6.9520

Epoch[357/3000]:Train loss:7.4882,val loss:6.8702

Epoch[358/3000]:Train loss:7.4693,val loss:7.2373

Epoch[359/3000]:Train loss:7.4768,val loss:6.9008

Epoch[360/3000]:Train loss:7.5088,val loss:7.4057

Epoch[361/3000]:Train loss:7.4752,val loss:7.2861

Epoch[362/3000]:Train loss:7.4581,val loss:7.2419

Epoch[363/3000]:Train loss:7.4938,val loss:7.0277

Epoch[364/3000]:Train loss:7.4488,val loss:7.0002

Epoch[365/3000]:Train loss:7.4830,val loss:6.8846

Epoch[366/3000]:Train loss:7.4582,val loss:7.5161

Epoch[367/3000]:Train loss:7.4712,val loss:6.5473

Saving  model with loss6.547
Epoch[368/3000]:Train loss:7.4445,val loss:7.1634

Epoch[369/3000]:Train loss:7.4790,val loss:6.9804

Epoch[370/3000]:Train loss:7.4637,val loss:6.8625

Epoch[371/3000]:Train loss:7.4508,val loss:7.0795

Epoch[372/3000]:Train loss:7.4197,val loss:7.2513

Epoch[373/3000]:Train loss:7.4510,val loss:7.0576

Epoch[374/3000]:Train loss:7.4499,val loss:7.4079

Epoch[375/3000]:Train loss:7.4581,val loss:6.8239

Epoch[376/3000]:Train loss:7.4495,val loss:6.8348

Epoch[377/3000]:Train loss:7.4386,val loss:6.9480

Epoch[378/3000]:Train loss:7.4709,val loss:6.8757

Epoch[379/3000]:Train loss:7.4221,val loss:6.9286

Epoch[380/3000]:Train loss:7.4129,val loss:7.1940

Epoch[381/3000]:Train loss:7.4252,val loss:7.2964

Epoch[382/3000]:Train loss:7.4562,val loss:6.8913

Epoch[383/3000]:Train loss:7.4229,val loss:7.3730

Epoch[384/3000]:Train loss:7.4115,val loss:6.8200

Epoch[385/3000]:Train loss:7.4212,val loss:7.2566

Epoch[386/3000]:Train loss:7.4264,val loss:6.6944

Epoch[387/3000]:Train loss:7.4189,val loss:6.9039

Epoch[388/3000]:Train loss:7.4295,val loss:7.2294

Epoch[389/3000]:Train loss:7.3885,val loss:7.2152

Epoch[390/3000]:Train loss:7.4221,val loss:7.0032

Epoch[391/3000]:Train loss:7.4166,val loss:6.7845

Epoch[392/3000]:Train loss:7.4242,val loss:6.9100

Epoch[393/3000]:Train loss:7.3761,val loss:6.9577

